WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
Thailand,South-East Asia,3966,56.82,53,0,60,0.86,0,0,Clusters of cases
Gambia,Africa,3734,1545.1,8,3,123,50.9,0,0,Community transmission
South Sudan,Africa,3104,277.3,57,0,61,5.45,1,0,Community transmission
Benin,Africa,2974,245.31,58,0,43,3.55,0,0,Community transmission
Togo,Africa,2926,353.44,155,0,64,7.73,1,0,Community transmission
Burkina Faso,Africa,2816,134.72,113,0,68,3.25,0,0,Community transmission
Guinea-Bissau,Africa,2422,1230.69,1,0,43,21.85,0,0,Community transmission
Sierra Leone,Africa,2410,302.12,5,0,74,9.28,0,0,Community transmission
Lesotho,Africa,2109,984.48,51,0,44,20.54,0,0,Community transmission
Yemen,Eastern Mediterranean,2078,69.67,5,0,605,20.28,0,0,Sporadic cases
Curaçao,Americas,2046,12468.54,485,0,3,18.28,0,0,Community transmission
New Zealand,Western Pacific,1696,351.7,24,2,25,5.18,0,0,Clusters of cases
Chad,Africa,1663,101.24,30,0,101,6.15,0,0,Community transmission
Liberia,Africa,1595,315.36,41,0,83,16.41,1,0,Community transmission
San Marino,Europe,1586,46732.28,159,32,45,1325.95,2,1,Community transmission
United States Virgin Islands,Americas,1538,14728.27,47,0,23,220.25,0,0,Community transmission
Niger,Africa,1472,60.81,121,0,70,2.89,0,0,Community transmission
Viet Nam,Western Pacific,1341,13.78,35,2,35,0.36,0,0,Clusters of cases
Liechtenstein,Europe,1273,33379.66,164,0,15,393.32,7,0,Sporadic cases
Sint Maarten,Americas,1041,24275.92,68,0,25,583.0,1,0,Community transmission
Gibraltar,Europe,999,29651.84,56,8,5,148.41,2,0,Clusters of cases
Sao Tome and Principe,Africa,985,4494.45,6,0,17,77.57,0,0,Community transmission
Jersey,Europe,923,8483.46,117,31,32,294.12,0,0,Community transmission
Mongolia,Western Pacific,760,231.83,178,22,0,0.0,0,0,Sporadic cases
Turks and Caicos Islands,Americas,748,19319.18,22,2,6,154.97,0,0,Clusters of cases
Other,Other,741,,0,0,13,,0,0,Not applicable
Saint Martin,Americas,690,17848.37,0,0,12,310.41,0,0,Community transmission
Burundi,Africa,681,57.27,19,0,1,0.08,0,0,Community transmission
Papua New Guinea,Western Pacific,645,72.09,41,0,7,0.78,0,0,Community transmission
Comoros,Africa,610,701.47,18,0,7,8.05,0,0,Community transmission
Monaco,Europe,607,15467.33,26,4,3,76.44,0,0,Sporadic cases
Eritrea,Africa,577,162.7,26,11,0,0.0,0,0,Sporadic cases
United Republic of Tanzania,Africa,509,8.52,0,0,21,0.35,0,0,Community transmission
Faroe Islands,Europe,502,10273.2,3,2,0,0.0,0,0,Sporadic cases
Mauritius,Africa,501,393.94,10,0,10,7.86,0,0,Clusters of cases
Bhutan,South-East Asia,396,513.21,17,1,0,0.0,0,0,Sporadic cases
Isle of Man,Europe,369,4339.54,1,0,25,294.01,0,0,No cases
Cambodia,Western Pacific,315,18.84,9,7,0,0.0,0,0,Sporadic cases
Guernsey,Europe,286,4525.6,3,0,13,205.71,0,0,Community transmission
Cayman Islands,Americas,274,4169.2,13,5,2,30.43,0,0,Sporadic cases
Barbados,Americas,270,939.54,15,0,7,24.36,0,0,Clusters of cases
Bermuda,Americas,247,3966.41,20,5,9,144.52,0,0,Clusters of cases
Saint Lucia,Americas,246,1339.67,43,0,2,10.89,0,0,Sporadic cases
Seychelles,Africa,172,1748.91,11,5,0,0.0,0,0,Sporadic cases
"Bonaire, Sint Eustatius and Saba",Americas,161,6140.12,3,0,3,114.41,0,0,Sporadic cases
Brunei Darussalam,Western Pacific,150,342.87,2,0,3,6.86,0,0,No cases
Antigua and Barbuda,Americas,141,1439.82,2,0,4,40.85,0,0,Sporadic cases
Saint Barthélemy,Americas,127,12847.75,0,0,0,0.0,0,0,Sporadic cases
Northern Mariana Islands (Commonwealth of the),Western Pacific,105,1824.28,1,1,2,34.75,0,0,Pending
Dominica,Americas,85,1180.7,13,0,0,0.0,0,0,Clusters of cases
Saint Vincent and the Grenadines,Americas,85,766.18,1,0,0,0.0,0,0,Sporadic cases
British Virgin Islands,Americas,72,2381.19,0,0,1,33.07,0,0,Clusters of cases
Grenada,Americas,41,364.37,0,0,0,0.0,0,0,Sporadic cases
Lao People's Democratic Republic,Western Pacific,39,5.36,14,0,0,0.0,0,0,Sporadic cases
Fiji,Western Pacific,38,42.39,3,0,2,2.23,0,0,Sporadic cases
New Caledonia,Western Pacific,32,112.08,0,0,0,0.0,0,0,Sporadic cases
Timor-Leste,South-East Asia,30,22.75,0,0,0,0.0,0,0,Sporadic cases
Holy See,Europe,26,32138.44,0,0,0,0.0,0,0,Sporadic cases
Saint Kitts and Nevis,Americas,22,413.6,3,0,0,0.0,0,0,Sporadic cases
Greenland,Europe,18,317.06,0,0,0,0.0,0,0,No cases
Falkland Islands (Malvinas),Americas,17,4880.85,1,1,0,0.0,0,0,No cases
Solomon Islands,Western Pacific,17,24.75,1,0,0,0.0,0,0,Sporadic cases
Saint Pierre and Miquelon,Americas,14,2415.88,0,0,0,0.0,0,0,Sporadic cases
Montserrat,Americas,13,2600.52,0,0,1,200.04,0,0,No cases
Anguilla,Americas,4,266.63,1,0,0,0.0,0,0,Sporadic cases
Marshall Islands,Western Pacific,4,67.57,0,0,0,0.0,0,0,Sporadic cases
Wallis and Futuna,Western Pacific,3,266.76,1,0,0,0.0,0,0,Sporadic cases
Vanuatu,Western Pacific,1,3.26,0,0,0,0.0,0,0,Sporadic cases
American Samoa,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Cook Islands,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Democratic People's Republic of Korea,South-East Asia,0,0.0,0,0,0,0.0,0,0,No cases
Kiribati,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Micronesia (Federated States of),Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Nauru,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Niue,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Palau,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Pitcairn Islands,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Saint Helena,Africa,0,0.0,0,0,0,0.0,0,0,No cases
Samoa,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Tokelau,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Tonga,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
Turkmenistan,Europe,0,0.0,0,0,0,0.0,0,0,No cases
Tuvalu,Western Pacific,0,0.0,0,0,0,0.0,0,0,No cases
