WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
Malta,Europe,13967.0,31632.25,1193.0,191.0,230.0,520.9,11.0,2.0,Clusters of cases
Guinea,Africa,13845.0,1054.23,138.0,27.0,81.0,6.17,1.0,0.0,Community transmission
French Guiana,Americas,13825.0,46286.69,659.0,193.0,73.0,244.41,2.0,0.0,Community transmission
Tajikistan,Europe,13686.0,1434.95,21.0,0.0,91.0,9.54,1.0,0.0,Pending
Cuba,Americas,13479.0,1190.03,1616.0,314.0,148.0,13.07,2.0,0.0,Clusters of cases
Jamaica,Americas,13368.0,4514.44,541.0,38.0,306.0,103.34,4.0,0.0,Community transmission
Syrian Arab Republic,Eastern Mediterranean,12084.0,690.49,650.0,96.0,755.0,43.14,44.0,8.0,Community transmission
Cabo Verde,Africa,12052.0,21676.77,259.0,69.0,113.0,203.24,1.0,0.0,Community transmission
Belize,Americas,11108.0,27935.66,384.0,90.0,260.0,653.88,18.0,2.0,Community transmission
Eswatini,Africa,10539.0,9084.06,1393.0,201.0,261.0,224.97,76.0,9.0,Community transmission
Haiti,Americas,10203.0,894.8,188.0,76.0,236.0,20.7,0.0,0.0,Community transmission
Thailand,South-East Asia,9841.0,140.99,2957.0,205.0,67.0,0.96,6.0,0.0,Clusters of cases
Gabon,Africa,9641.0,4331.6,70.0,36.0,66.0,29.65,2.0,0.0,Community transmission
Réunion,Africa,9173.0,10245.59,201.0,55.0,42.0,46.91,0.0,0.0,Clusters of cases
Rwanda,Africa,9058.0,699.34,808.0,210.0,112.0,8.65,26.0,7.0,Clusters of cases
Guadeloupe,Americas,8702.0,21748.26,82.0,0.0,155.0,387.38,0.0,0.0,Community transmission
Andorra,Europe,8348.0,108043.75,299.0,0.0,84.0,1087.17,0.0,0.0,Community transmission
Bahamas,Americas,7959.0,20239.34,88.0,14.0,175.0,445.02,5.0,0.0,Clusters of cases
Burkina Faso,Africa,7563.0,361.81,1026.0,437.0,89.0,4.26,7.0,3.0,Community transmission
Mali,Africa,7395.0,365.17,366.0,135.0,285.0,14.07,16.0,6.0,Community transmission
Malawi,Africa,7337.0,383.53,866.0,227.0,199.0,10.4,10.0,0.0,Community transmission
Guam,Western Pacific,7200.0,42660.35,61.0,8.0,124.0,734.71,2.0,1.0,Clusters of cases
Trinidad and Tobago,Americas,7196.0,5141.88,64.0,10.0,127.0,90.75,1.0,0.0,Community transmission
Congo,Africa,7160.0,1297.55,960.0,960.0,100.0,18.12,0.0,0.0,Community transmission
Suriname,Americas,6666.0,11363.17,485.0,80.0,126.0,214.79,5.0,1.0,Clusters of cases
Guyana,Americas,6407.0,8145.68,88.0,0.0,166.0,211.05,2.0,0.0,Clusters of cases
Martinique,Americas,6117.0,16300.48,26.0,0.0,43.0,114.59,0.0,0.0,Community transmission
Mayotte,Africa,6045.0,22157.87,155.0,0.0,56.0,205.27,1.0,0.0,Clusters of cases
Djibouti,Eastern Mediterranean,5857.0,5928.14,26.0,2.0,61.0,61.74,0.0,0.0,Clusters of cases
Iceland,Europe,5845.0,17128.56,91.0,13.0,29.0,84.98,0.0,0.0,Community transmission
Aruba,Americas,5811.0,54427.44,369.0,95.0,50.0,468.31,1.0,0.0,Community transmission
Equatorial Guinea,Africa,5286.0,3767.68,22.0,7.0,86.0,61.3,0.0,0.0,Community transmission
Central African Republic,Africa,4969.0,1028.83,6.0,6.0,63.0,13.04,0.0,0.0,Community transmission
Nicaragua,Americas,4867.0,734.69,38.0,0.0,166.0,25.06,1.0,0.0,Community transmission
Somalia,Eastern Mediterranean,4726.0,297.36,12.0,0.0,130.0,8.18,0.0,0.0,Community transmission
Curaçao,Americas,4378.0,26679.99,148.0,36.0,17.0,103.6,3.0,1.0,Community transmission
Gambia,Africa,3833.0,1586.07,36.0,21.0,125.0,51.72,1.0,0.0,Community transmission
Togo,Africa,3807.0,459.85,203.0,85.0,70.0,8.46,2.0,1.0,Community transmission
South Sudan,Africa,3604.0,321.97,64.0,15.0,63.0,5.63,0.0,0.0,Community transmission
Niger,Africa,3322.0,137.24,212.0,0.0,104.0,4.3,8.0,0.0,Community transmission
Benin,Africa,3304.0,272.54,53.0,0.0,44.0,3.63,0.0,0.0,Community transmission
Jersey,Europe,2892.0,26580.88,166.0,29.0,53.0,487.13,11.0,2.0,Community transmission
Gibraltar,Europe,2798.0,83048.89,825.0,172.0,11.0,326.5,5.0,1.0,Clusters of cases
Sierra Leone,Africa,2739.0,343.36,179.0,15.0,76.0,9.53,0.0,0.0,Community transmission
San Marino,Europe,2583.0,76109.38,199.0,34.0,64.0,1885.79,5.0,2.0,Community transmission
Lesotho,Africa,2577.0,1202.94,0.0,0.0,50.0,23.34,0.0,0.0,Community transmission
Guinea-Bissau,Africa,2447.0,1243.39,0.0,0.0,45.0,22.87,0.0,0.0,Community transmission
Liechtenstein,Europe,2372.0,62196.82,151.0,10.0,34.0,891.52,1.0,0.0,Sporadic cases
Chad,Africa,2328.0,141.73,251.0,39.0,105.0,6.39,1.0,0.0,Community transmission
Yemen,Eastern Mediterranean,2108.0,70.68,5.0,2.0,611.0,20.49,0.0,0.0,Sporadic cases
United States Virgin Islands,Americas,2106.0,20167.58,75.0,23.0,24.0,229.83,1.0,0.0,Community transmission
New Zealand,Western Pacific,1832.0,379.91,26.0,0.0,25.0,5.18,0.0,0.0,Clusters of cases
Liberia,Africa,1800.0,355.89,0.0,0.0,83.0,16.41,0.0,0.0,Community transmission
Sint Maarten,Americas,1512.0,35259.55,78.0,8.0,27.0,629.63,0.0,0.0,Community transmission
Viet Nam,Western Pacific,1509.0,15.5,44.0,4.0,35.0,0.36,0.0,0.0,Clusters of cases
Eritrea,Africa,1445.0,407.45,193.0,0.0,3.0,0.85,2.0,0.0,Sporadic cases
Mongolia,Western Pacific,1362.0,415.46,147.0,13.0,0.0,0.0,0.0,0.0,Clusters of cases
Sao Tome and Principe,Africa,1024.0,4672.41,10.0,0.0,17.0,77.57,0.0,0.0,Community transmission
Monaco,Europe,1018.0,25940.27,143.0,40.0,4.0,101.93,1.0,0.0,Sporadic cases
Saint Martin,Americas,1002.0,25918.93,7.0,0.0,12.0,310.41,0.0,0.0,Community transmission
Turks and Caicos Islands,Americas,941.0,24303.94,67.0,23.0,6.0,154.97,0.0,0.0,Clusters of cases
Burundi,Africa,885.0,74.43,67.0,43.0,2.0,0.17,0.0,0.0,Community transmission
Comoros,Africa,864.0,993.56,99.0,0.0,13.0,14.95,4.0,0.0,Community transmission
Papua New Guinea,Western Pacific,799.0,89.3,19.0,0.0,9.0,1.01,0.0,0.0,Community transmission
Bhutan,South-East Asia,767.0,994.03,97.0,12.0,0.0,0.0,0.0,0.0,Clusters of cases
Other,Other,745.0,,0.0,0.0,13.0,,0.0,0.0,Not applicable
Barbados,Americas,743.0,2585.47,371.0,51.0,7.0,24.36,0.0,0.0,Clusters of cases
Faroe Islands,Europe,643.0,13158.7,33.0,3.0,1.0,20.46,1.0,0.0,Sporadic cases
Bermuda,Americas,636.0,10213.09,32.0,4.0,11.0,176.64,1.0,0.0,Clusters of cases
Mauritius,Africa,531.0,417.53,4.0,0.0,10.0,7.86,0.0,0.0,Clusters of cases
United Republic of Tanzania,Africa,509.0,8.52,0.0,0.0,21.0,0.35,0.0,0.0,Community transmission
Isle of Man,Europe,389.0,4574.75,12.0,3.0,25.0,294.01,0.0,0.0,No cases
Cambodia,Western Pacific,386.0,23.09,8.0,1.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Lucia,Americas,382.0,2080.3,29.0,2.0,5.0,27.23,0.0,0.0,Sporadic cases
Seychelles,Africa,373.0,3792.69,147.0,27.0,1.0,10.17,1.0,0.0,Sporadic cases
Cayman Islands,Americas,356.0,5416.92,26.0,6.0,2.0,30.43,0.0,0.0,Sporadic cases
Guernsey,Europe,302.0,4778.78,4.0,1.0,13.0,205.71,0.0,0.0,Community transmission
Bonaire,Americas,249.0,11905.33,84.0,12.0,3.0,143.44,0.0,0.0,Sporadic cases
Saint Barthélemy,Americas,191.0,19322.21,1.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Brunei Darussalam,Western Pacific,173.0,395.45,16.0,1.0,3.0,6.86,0.0,0.0,Sporadic cases
Antigua and Barbuda,Americas,163.0,1664.47,4.0,3.0,5.0,51.06,0.0,0.0,Sporadic cases
Saint Vincent and the Grenadines,Americas,149.0,1343.07,30.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Grenada,Americas,130.0,1155.32,0.0,0.0,1.0,8.89,0.0,0.0,Sporadic cases
Northern Mariana Islands (Commonwealth of the),Western Pacific,125.0,2171.76,3.0,0.0,2.0,34.75,0.0,0.0,Pending
British Virgin Islands,Americas,107.0,3538.71,14.0,0.0,1.0,33.07,0.0,0.0,Clusters of cases
Dominica,Americas,105.0,1458.52,9.0,0.0,0.0,0.0,0.0,0.0,Clusters of cases
Fiji,Western Pacific,53.0,59.12,4.0,0.0,2.0,2.23,0.0,0.0,Sporadic cases
Timor-Leste,South-East Asia,49.0,37.16,5.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Lao People's Democratic Republic,Western Pacific,41.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
New Caledonia,Western Pacific,40.0,140.11,2.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Kitts and Nevis,Americas,33.0,620.39,1.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Falkland Islands (Malvinas),Americas,29.0,8326.16,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Greenland,Europe,28.0,493.2,1.0,0.0,0.0,0.0,0.0,0.0,No cases
Holy See,Europe,26.0,32138.44,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Sint Eustatius,Americas,19.0,6052.88,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Solomon Islands,Western Pacific,17.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Saint Pierre and Miquelon,Americas,16.0,2761.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Anguilla,Americas,15.0,999.87,2.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Montserrat,Americas,13.0,2600.52,0.0,0.0,1.0,200.04,0.0,0.0,No cases
Saba,Americas,5.0,2586.65,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Marshall Islands,Western Pacific,4.0,67.57,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Wallis and Futuna,Western Pacific,4.0,355.68,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Vanuatu,Western Pacific,1.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,No cases
American Samoa,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Cook Islands,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Democratic People's Republic of Korea,South-East Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Kiribati,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Micronesia (Federated States of),Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Nauru,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Niue,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Palau,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Pitcairn Islands,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Saint Helena,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Samoa,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tokelau,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tonga,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Turkmenistan,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tuvalu,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
"Bonaire, Sint Eustatius and Saba",,,,,,,,,,
