WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
Viet Nam,Western Pacific,1504.0,15.45,50.0,7.0,35.0,0.36,0.0,0.0,Clusters of cases
Sint Maarten,Americas,1465.0,34163.52,54.0,3.0,27.0,629.63,1.0,0.0,Community transmission
Eritrea,Africa,1445.0,407.45,225.0,82.0,3.0,0.85,2.0,0.0,Sporadic cases
Mongolia,Western Pacific,1308.0,398.99,133.0,22.0,0.0,0.0,0.0,0.0,Clusters of cases
Sao Tome and Principe,Africa,1024.0,4672.41,10.0,0.0,17.0,77.57,0.0,0.0,Community transmission
Saint Martin,Americas,1002.0,25918.93,16.0,0.0,12.0,310.41,0.0,0.0,Community transmission
Monaco,Europe,947.0,24131.08,117.0,30.0,4.0,101.93,1.0,0.0,Sporadic cases
Turks and Caicos Islands,Americas,910.0,23503.28,45.0,0.0,6.0,154.97,0.0,0.0,Clusters of cases
Comoros,Africa,864.0,993.56,133.0,0.0,13.0,14.95,6.0,0.0,Community transmission
Burundi,Africa,842.0,70.81,33.0,0.0,2.0,0.17,0.0,0.0,Community transmission
Papua New Guinea,Western Pacific,799.0,89.3,19.0,0.0,9.0,1.01,0.0,0.0,Community transmission
Other,Other,745.0,,0.0,0.0,13.0,,0.0,0.0,Not applicable
Bhutan,South-East Asia,734.0,951.26,98.0,0.0,0.0,0.0,0.0,0.0,Clusters of cases
Barbados,Americas,643.0,2237.49,278.0,37.0,7.0,24.36,0.0,0.0,Clusters of cases
Faroe Islands,Europe,626.0,12810.81,25.0,4.0,0.0,0.0,0.0,0.0,Sporadic cases
Bermuda,Americas,624.0,10020.39,43.0,2.0,10.0,160.58,0.0,0.0,Clusters of cases
Mauritius,Africa,531.0,417.53,7.0,0.0,10.0,7.86,0.0,0.0,Clusters of cases
United Republic of Tanzania,Africa,509.0,8.52,0.0,0.0,21.0,0.35,0.0,0.0,Community transmission
Cambodia,Western Pacific,383.0,22.91,19.0,1.0,0.0,0.0,0.0,0.0,Sporadic cases
Isle of Man,Europe,380.0,4468.91,6.0,0.0,25.0,294.01,0.0,0.0,No cases
Saint Lucia,Americas,360.0,1960.5,29.0,7.0,5.0,27.23,0.0,0.0,Sporadic cases
Cayman Islands,Americas,347.0,5279.98,29.0,9.0,2.0,30.43,0.0,0.0,Sporadic cases
Seychelles,Africa,346.0,3518.16,120.0,24.0,1.0,10.17,1.0,0.0,Sporadic cases
Guernsey,Europe,300.0,4747.14,3.0,0.0,13.0,205.71,0.0,0.0,Community transmission
Bonaire,Americas,225.0,10757.83,66.0,8.0,3.0,143.44,0.0,0.0,Sporadic cases
Saint Barthélemy,Americas,191.0,19322.21,2.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Brunei Darussalam,Western Pacific,172.0,393.16,20.0,0.0,3.0,6.86,0.0,0.0,No cases
Grenada,Americas,163.0,1448.59,32.0,0.0,1.0,8.89,1.0,0.0,Sporadic cases
Antigua and Barbuda,Americas,160.0,1633.84,2.0,0.0,5.0,51.06,0.0,0.0,Sporadic cases
Saint Vincent and the Grenadines,Americas,133.0,1198.85,20.0,9.0,0.0,0.0,0.0,0.0,Sporadic cases
Northern Mariana Islands (Commonwealth of the),Western Pacific,125.0,2171.76,3.0,0.0,2.0,34.75,0.0,0.0,Pending
British Virgin Islands,Americas,107.0,3538.71,14.0,10.0,1.0,33.07,0.0,0.0,Clusters of cases
Dominica,Americas,96.0,1333.5,0.0,0.0,0.0,0.0,0.0,0.0,Clusters of cases
Fiji,Western Pacific,49.0,54.66,0.0,0.0,2.0,2.23,0.0,0.0,Sporadic cases
Timor-Leste,South-East Asia,49.0,37.16,5.0,5.0,0.0,0.0,0.0,0.0,Sporadic cases
Lao People's Democratic Republic,Western Pacific,41.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
New Caledonia,Western Pacific,40.0,140.11,2.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Kitts and Nevis,Americas,33.0,620.39,1.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Falkland Islands (Malvinas),Americas,29.0,8326.16,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Greenland,Europe,28.0,493.2,1.0,1.0,0.0,0.0,0.0,0.0,No cases
Holy See,Europe,26.0,32138.44,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Sint Eustatius,Americas,19.0,6052.88,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Solomon Islands,Western Pacific,17.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Saint Pierre and Miquelon,Americas,16.0,2761.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Anguilla,Americas,15.0,999.87,2.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Montserrat,Americas,13.0,2600.52,0.0,0.0,1.0,200.04,0.0,0.0,No cases
Saba,Americas,5.0,2586.65,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Marshall Islands,Western Pacific,4.0,67.57,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Wallis and Futuna,Western Pacific,4.0,355.68,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Vanuatu,Western Pacific,1.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,No cases
American Samoa,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Cook Islands,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Democratic People's Republic of Korea,South-East Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Kiribati,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Micronesia (Federated States of),Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Nauru,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Niue,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Palau,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Pitcairn Islands,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Saint Helena,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Samoa,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tokelau,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tonga,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Turkmenistan,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tuvalu,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
"Bonaire, Sint Eustatius and Saba",,,,,,,,,,
