WHO_Name,WHO_Region,Cases - cumulative total,Cases - cumulative total per 1 million population,Cases - newly reported in last 7 days,Cases - newly reported in last 24 hours,Deaths - cumulative total,Deaths - cumulative total per 1 million population,Deaths - newly reported in last 7 days,Deaths - newly reported in last 24 hours,Transmission Classification
Burundi,Africa,822.0,69.13,36.0,4.0,2.0,0.17,0.0,0.0,Community transmission
Papua New Guinea,Western Pacific,780.0,87.18,0.0,0.0,9.0,1.01,0.0,0.0,Community transmission
Comoros,Africa,765.0,879.71,82.0,0.0,9.0,10.35,2.0,0.0,Community transmission
Other,Other,745.0,,0.0,0.0,13.0,,0.0,0.0,Not applicable
Bhutan,South-East Asia,670.0,868.32,129.0,15.0,0.0,0.0,0.0,0.0,Clusters of cases
Faroe Islands,Europe,610.0,12483.37,49.0,5.0,0.0,0.0,0.0,0.0,Sporadic cases
Bermuda,Americas,604.0,9699.23,43.0,9.0,10.0,160.58,1.0,0.0,Clusters of cases
Mauritius,Africa,527.0,414.38,3.0,0.0,10.0,7.86,0.0,0.0,Clusters of cases
United Republic of Tanzania,Africa,509.0,8.52,0.0,0.0,21.0,0.35,0.0,0.0,Community transmission
Cambodia,Western Pacific,378.0,22.61,15.0,12.0,0.0,0.0,0.0,0.0,Sporadic cases
Isle of Man,Europe,377.0,4433.62,3.0,3.0,25.0,294.01,0.0,0.0,No cases
Barbados,Americas,372.0,1294.48,43.0,0.0,7.0,24.36,0.0,0.0,Clusters of cases
Saint Lucia,Americas,353.0,1922.38,48.0,13.0,5.0,27.23,0.0,0.0,Sporadic cases
Cayman Islands,Americas,330.0,5021.3,13.0,4.0,2.0,30.43,0.0,0.0,Sporadic cases
Guernsey,Europe,298.0,4715.49,1.0,1.0,13.0,205.71,0.0,0.0,Community transmission
Seychelles,Africa,267.0,2714.88,56.0,41.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Barthélemy,Americas,190.0,19221.04,8.0,1.0,0.0,0.0,0.0,0.0,Sporadic cases
Bonaire,Americas,165.0,7889.07,7.0,3.0,3.0,143.44,0.0,0.0,Sporadic cases
Antigua and Barbuda,Americas,159.0,1623.63,5.0,1.0,5.0,51.06,0.0,0.0,Sporadic cases
Brunei Darussalam,Western Pacific,152.0,347.45,0.0,0.0,3.0,6.86,0.0,0.0,No cases
Grenada,Americas,134.0,1190.87,22.0,3.0,0.0,0.0,0.0,0.0,Sporadic cases
Northern Mariana Islands (Commonwealth of the),Western Pacific,122.0,2119.64,0.0,0.0,2.0,34.75,0.0,0.0,Pending
Saint Vincent and the Grenadines,Americas,119.0,1072.65,11.0,4.0,0.0,0.0,0.0,0.0,Sporadic cases
Dominica,Americas,96.0,1333.5,0.0,0.0,0.0,0.0,0.0,0.0,Clusters of cases
British Virgin Islands,Americas,93.0,3075.7,0.0,0.0,1.0,33.07,0.0,0.0,Clusters of cases
Fiji,Western Pacific,49.0,54.66,3.0,0.0,2.0,2.23,0.0,0.0,Sporadic cases
Timor-Leste,South-East Asia,44.0,33.37,3.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Lao People's Democratic Republic,Western Pacific,41.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
New Caledonia,Western Pacific,38.0,133.1,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Saint Kitts and Nevis,Americas,32.0,601.59,2.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Falkland Islands (Malvinas),Americas,29.0,8326.16,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Greenland,Europe,27.0,475.59,1.0,0.0,0.0,0.0,0.0,0.0,No cases
Holy See,Europe,26.0,32138.44,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Sint Eustatius,Americas,19.0,6052.88,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Solomon Islands,Western Pacific,17.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Saint Pierre and Miquelon,Americas,16.0,2761.0,1.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Anguilla,Americas,13.0,866.55,2.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Montserrat,Americas,13.0,2600.52,0.0,0.0,1.0,200.04,0.0,0.0,No cases
Saba,Americas,5.0,2586.65,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Marshall Islands,Western Pacific,4.0,67.57,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Wallis and Futuna,Western Pacific,4.0,355.68,0.0,0.0,0.0,0.0,0.0,0.0,Sporadic cases
Vanuatu,Western Pacific,1.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,No cases
American Samoa,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Cook Islands,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Democratic People's Republic of Korea,South-East Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Kiribati,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Micronesia (Federated States of),Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Nauru,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Niue,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Palau,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Pitcairn Islands,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Saint Helena,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Samoa,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tokelau,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tonga,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Turkmenistan,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
Tuvalu,Western Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No cases
"Bonaire, Sint Eustatius and Saba",,,,,,,,,,
